artist,album,name,explicit,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,genre,duration_s
Drake,Views,Grammys,1,1,1,4,0.0016300000000000002,0.6759999999999999,0.43200000000000005,3.93e-06,0.0799,-9.51,0.502,145.869,0.12,45,hiphop,220.426
Drake,Views,Childs Play,1,10,0,4,0.017,0.745,0.473,1.12e-05,0.19699999999999998,-11.243,0.0955,80.006,0.29600000000000004,51,hiphop,241.4
Drake,Views,Pop Style,1,7,1,4,0.192,0.713,0.462,2.16e-06,0.105,-10.027000000000001,0.12300000000000001,133.054,0.0595,49,hiphop,212.946
Drake,Views,Too Good,1,7,1,4,0.0484,0.7929999999999999,0.653,4.91e-05,0.1,-7.8389999999999995,0.10300000000000001,117.993,0.39299999999999996,58,hiphop,263.373
Drake,Views,Summers Over Interlude,1,4,0,3,0.405,0.698,0.255,0.00242,0.0985,-8.647,0.0303,132.036,0.243,39,hiphop,106.333
Drake,Views,Fire & Desire,1,1,0,4,0.0671,0.722,0.252,0.0,0.0852,-14.411,0.0762,79.923,0.276,51,hiphop,238.12
Drake,Views,Views,1,0,1,4,0.0657,0.426,0.852,0.0,0.262,-5.896,0.318,78.855,0.11,41,hiphop,311.96
Drake,Views,Hotline Bling,0,2,1,4,0.0026100000000000003,0.8909999999999999,0.625,0.000176,0.0504,-7.861000000000001,0.0558,134.967,0.5479999999999999,51,hiphop,267.066
Drake,What A Time To Be Alive,Digital Dash,0,2,1,4,0.0037799999999999995,0.8809999999999999,0.5660000000000001,6.83e-06,0.204,-7.562,0.136,140.04,0.23199999999999998,31,hiphop,231.231
Drake,What A Time To Be Alive,Big Rings,0,8,0,4,0.00295,0.807,0.6659999999999999,0.0,0.22699999999999998,-6.188,0.263,131.994,0.27399999999999997,41,hiphop,217.706
Drake,What A Time To Be Alive,Live From The Gutter,0,7,1,4,0.0429,0.828,0.48200000000000004,7.8e-06,0.0807,-8.469,0.431,165.946,0.281,27,hiphop,211.642
Drake,What A Time To Be Alive,Diamonds Dancing,0,1,1,4,0.12,0.504,0.35600000000000004,6.0299999999999995e-05,0.107,-10.84,0.0445,136.028,0.16899999999999998,29,hiphop,314.631
Drake,What A Time To Be Alive,Scholarships,0,0,0,4,0.0828,0.556,0.406,4.29e-06,0.1,-9.408999999999999,0.381,109.035,0.256,29,hiphop,209.287
Drake,What A Time To Be Alive,Plastic Bag,0,1,1,3,0.0079,0.8440000000000001,0.47,2.82e-06,0.141,-6.047999999999999,0.3,170.91,0.395,26,hiphop,202.084
Drake,What A Time To Be Alive,I'm The Plug,0,0,1,4,0.000285,0.8290000000000001,0.5539999999999999,0.00225,0.12,-9.222999999999999,0.305,160.026,0.203,29,hiphop,180.0
Drake,What A Time To Be Alive,Change Locations,0,0,1,4,0.0201,0.813,0.32799999999999996,4.96e-06,0.11900000000000001,-10.068999999999999,0.391,137.999,0.191,24,hiphop,220.862
Drake,What A Time To Be Alive,Jumpman,0,1,1,4,0.0529,0.8590000000000001,0.56,0.0,0.114,-7.249,0.201,142.04,0.625,48,hiphop,205.87900000000002
Drake,What A Time To Be Alive,Jersey,0,0,0,4,0.528,0.7659999999999999,0.531,0.000665,0.11,-10.899000000000001,0.272,146.089,0.29,27,hiphop,188.702
Drake,What A Time To Be Alive,30 for 30 Freestyle,0,4,0,4,0.6859999999999999,0.622,0.599,0.0,0.145,-9.207,0.45799999999999996,92.833,0.275,23,hiphop,253.93400000000003
Drake,If You're Reading This It's Too Late,Legend,1,1,1,4,0.0269,0.7120000000000001,0.563,0.0,0.0776,-7.5729999999999995,0.071,100.09299999999999,0.299,68,hiphop,241.85299999999998
Drake,If You're Reading This It's Too Late,Energy,1,11,1,4,0.38,0.748,0.5710000000000001,0.0,0.534,-7.916,0.478,172.105,0.5529999999999999,70,hiphop,181.933
Drake,If You're Reading This It's Too Late,10 Bands,1,11,0,4,0.262,0.825,0.757,1.72e-06,0.0762,-3.687,0.384,172.938,0.89,63,hiphop,177.733
Drake,If You're Reading This It's Too Late,Know Yourself,1,11,0,4,0.196,0.733,0.41200000000000003,0.0,0.342,-8.687000000000001,0.225,114.413,0.179,67,hiphop,275.84
Drake,If You're Reading This It's Too Late,No Tellin',1,0,0,4,0.5429999999999999,0.823,0.467,0.0,0.135,-10.394,0.301,95.024,0.618,61,hiphop,310.933
Drake,If You're Reading This It's Too Late,Madonna,1,2,1,4,0.0149,0.905,0.506,3.5600000000000005e-05,0.371,-8.597999999999999,0.0588,110.01700000000001,0.122,57,hiphop,177.84
Drake,If You're Reading This It's Too Late,6 God,1,2,1,4,0.0248,0.8590000000000001,0.623,0.0,0.125,-8.596,0.106,105.45,0.48200000000000004,62,hiphop,180.666
Drake,If You're Reading This It's Too Late,Star67,1,3,1,4,0.747,0.521,0.392,8.81e-06,0.198,-7.88,0.17,91.93799999999999,0.166,59,hiphop,294.973
Drake,If You're Reading This It's Too Late,Preach,1,11,0,4,0.165,0.605,0.511,8.950000000000001e-05,0.10400000000000001,-8.094,0.475,65.256,0.379,59,hiphop,236.97299999999998
Drake,If You're Reading This It's Too Late,Wednesday Night Interlude,1,9,0,4,0.7290000000000001,0.321,0.466,7.63e-06,0.215,-8.163,0.0512,135.089,0.19399999999999998,57,hiphop,212.28
Drake,If You're Reading This It's Too Late,Used To,1,10,0,4,0.0703,0.9259999999999999,0.42700000000000005,0.00033,0.0818,-7.584,0.107,96.023,0.305,58,hiphop,268.48
Drake,If You're Reading This It's Too Late,6 Man,1,4,1,4,0.217,0.812,0.535,0.0,0.114,-9.306000000000001,0.449,78.97399999999999,0.321,59,hiphop,167.653
Drake,If You're Reading This It's Too Late,Now & Forever,1,10,0,4,0.124,0.555,0.48100000000000004,0.0,0.10099999999999999,-7.419,0.0322,107.806,0.0981,57,hiphop,281.32
Drake,If You're Reading This It's Too Late,Company,1,7,1,4,0.0403,0.6509999999999999,0.55,0.0,0.165,-8.216000000000001,0.0496,107.571,0.11900000000000001,60,hiphop,252.64
Drake,If You're Reading This It's Too Late,You & The 6,1,3,1,4,0.166,0.574,0.47600000000000003,0.0,0.129,-7.444,0.282,154.531,0.223,56,hiphop,264.906
Drake,If You're Reading This It's Too Late,Jungle,1,7,1,4,0.618,0.69,0.235,0.000144,0.107,-8.651,0.0541,99.906,0.37799999999999995,69,hiphop,320.4
Drake,If You're Reading This It's Too Late,6PM In New York,1,5,1,3,0.107,0.5539999999999999,0.8490000000000001,0.0,0.155,-4.154,0.25,128.428,0.386,54,hiphop,283.306
Drake,Nothing Was The Same (Deluxe),Tuscan Leather,0,6,1,4,0.114,0.43200000000000005,0.6809999999999999,0.0,0.23600000000000002,-5.4,0.43700000000000006,77.793,0.29600000000000004,50,hiphop,366.4
Drake,Nothing Was The Same (Deluxe),Furthest Thing,1,9,0,4,0.149,0.485,0.78,0.0,0.0568,-5.261,0.142,136.972,0.267,53,hiphop,267.373
Drake,Nothing Was The Same (Deluxe),Started From the Bottom,1,8,1,4,0.0331,0.794,0.523,0.0,0.156,-7.829,0.161,86.307,0.56,66,hiphop,174.12
Drake,Nothing Was The Same (Deluxe),Wu-Tang Forever,1,1,0,4,0.0414,0.855,0.433,0.0,0.1,-8.447000000000001,0.15,99.975,0.39399999999999996,52,hiphop,217.6
Drake,Nothing Was The Same (Deluxe),Own It,1,8,0,4,0.0437,0.652,0.345,3.59e-05,0.297,-11.319,0.11900000000000001,103.281,0.304,53,hiphop,252.053
Drake,Nothing Was The Same (Deluxe),Worst Behavior,1,9,1,4,0.156,0.777,0.778,1.08e-06,0.196,-6.349,0.136,109.925,0.43700000000000006,55,hiphop,270.2
Drake,Nothing Was The Same (Deluxe),From Time,1,1,0,4,0.629,0.737,0.494,0.0,0.126,-9.722999999999999,0.41600000000000004,94.485,0.44,66,hiphop,322.16
Drake,Nothing Was The Same (Deluxe),"Hold On, We're Going Home",0,6,0,4,0.00411,0.773,0.414,3.37e-05,0.0733,-7.436,0.0961,99.993,0.289,71,hiphop,227.88
Drake,Nothing Was The Same (Deluxe),Connect,1,6,0,4,0.41100000000000003,0.685,0.489,0.0,0.132,-9.472000000000001,0.152,75.018,0.461,49,hiphop,296.4
Drake,Nothing Was The Same (Deluxe),The Language,1,7,1,4,0.0118,0.823,0.662,0.0,0.0805,-8.426,0.318,120.117,0.5329999999999999,52,hiphop,224.04
Drake,Nothing Was The Same (Deluxe),305 To My City,1,4,0,3,0.0515,0.519,0.48700000000000004,0.0,0.15,-8.802999999999999,0.242,112.281,0.126,46,hiphop,255.826
Drake,Nothing Was The Same (Deluxe),Too Much,1,6,1,4,0.171,0.6679999999999999,0.565,0.0,0.124,-5.879,0.505,140.489,0.142,56,hiphop,261.866
Drake,Nothing Was The Same (Deluxe),Pound Cake / Paris Morton Music 2,1,2,1,4,0.138,0.521,0.762,1.11e-05,0.114,-6.746,0.529,164.08900000000003,0.266,60,hiphop,433.8
Drake,Nothing Was The Same (Deluxe),Come Thru,1,3,1,4,0.163,0.47200000000000003,0.46799999999999997,0.0,0.586,-5.815,0.184,81.94,0.40399999999999997,54,hiphop,236.36
Drake,Nothing Was The Same (Deluxe),All Me,1,1,1,4,0.0703,0.6679999999999999,0.515,0.0,0.223,-6.977,0.402,122.014,0.425,61,hiphop,271.573
Drake,Nothing Was The Same (Deluxe),The Motion,1,11,0,4,0.29,0.6759999999999999,0.7170000000000001,0.000368,0.0974,-8.219,0.0869,157.628,0.5579999999999999,51,hiphop,241.0
Kanye West,JESUS IS KING,Every Hour,0,7,1,5,0.466,0.588,0.7929999999999999,0.000647,0.9129999999999999,-6.23,0.0794,76.997,0.6940000000000001,66,hiphop,112.23899999999999
Kanye West,JESUS IS KING,Selah,0,9,0,3,0.647,0.48200000000000004,0.618,0.000859,0.32,-5.672999999999999,0.19699999999999998,90.07600000000001,0.146,69,hiphop,164.61900000000003
Kanye West,JESUS IS KING,Follow God,0,1,1,4,0.000248,0.529,0.9,1.21e-05,0.0426,-3.503,0.418,180.291,0.434,79,hiphop,104.59100000000001
Kanye West,JESUS IS KING,Closed On Sunday,0,11,0,4,0.873,0.799,0.29100000000000004,0.000641,0.139,-7.353,0.0318,97.984,0.406,71,hiphop,151.873
Kanye West,JESUS IS KING,On God,0,9,0,4,0.0671,0.41,0.8859999999999999,0.0,0.461,-4.413,0.155,72.577,0.39299999999999996,69,hiphop,136.35
Kanye West,JESUS IS KING,Everything We Need,0,9,0,4,0.312,0.894,0.41600000000000004,0.0,0.146,-6.8229999999999995,0.0538,116.96,0.46299999999999997,69,hiphop,116.559
Kanye West,JESUS IS KING,Water,0,2,1,4,0.57,0.505,0.281,0.000254,0.163,-12.404000000000002,0.1,82.338,0.28300000000000003,66,hiphop,168.419
Kanye West,JESUS IS KING,God Is,0,1,1,4,0.17,0.649,0.634,0.0,0.195,-4.394,0.0254,105.051,0.221,67,hiphop,203.141
Kanye West,JESUS IS KING,Hands On,0,1,0,4,0.5579999999999999,0.514,0.39299999999999996,0.0,0.282,-8.72,0.529,78.039,0.598,65,hiphop,203.174
Kanye West,JESUS IS KING,Use This Gospel,0,0,0,4,0.614,0.611,0.45899999999999996,0.0,0.126,-3.926,0.0422,148.28,0.177,69,hiphop,213.877
Kanye West,JESUS IS KING,Jesus Is Lord,0,4,0,3,0.828,0.243,0.26,4.03e-05,0.532,-5.876,0.0305,76.61,0.327,63,hiphop,49.292
Kanye West,KIDS SEE GHOSTS,Feel The Love,1,0,0,4,0.126,0.58,0.469,7.32e-05,0.099,-5.946000000000001,0.10400000000000001,110.573,0.369,66,hiphop,165.053
Kanye West,KIDS SEE GHOSTS,Fire,1,6,1,4,0.47200000000000003,0.7090000000000001,0.7509999999999999,4.71e-06,0.182,-3.801,0.16,104.999,0.37,61,hiphop,140.526
Kanye West,KIDS SEE GHOSTS,4th Dimension,1,1,1,4,0.278,0.765,0.542,1.87e-05,0.609,-6.755,0.39,171.945,0.7340000000000001,68,hiphop,153.351
Kanye West,KIDS SEE GHOSTS,Freeee,1,9,0,4,0.00457,0.33399999999999996,0.81,0.0,0.158,-4.855,0.0632,151.643,0.306,59,hiphop,206.605
Kanye West,KIDS SEE GHOSTS,Reborn,1,0,1,4,0.33899999999999997,0.585,0.597,0.0404,0.195,-7.499,0.037000000000000005,100.051,0.22699999999999998,72,hiphop,324.67400000000004
Kanye West,KIDS SEE GHOSTS,Kids See Ghosts,1,2,1,4,0.113,0.841,0.682,9.65e-05,0.131,-7.007000000000001,0.0458,94.985,0.33799999999999997,61,hiphop,245.09799999999998
Kanye West,KIDS SEE GHOSTS,Cudi Montage,1,8,0,4,0.401,0.7290000000000001,0.504,1.44e-06,0.121,-6.784,0.0321,110.01100000000001,0.305,63,hiphop,197.0
Kanye West,ye,I Thought About Killing You,1,2,1,4,0.867,0.752,0.396,0.0,0.0486,-7.932,0.41100000000000003,116.016,0.41700000000000004,60,hiphop,274.186
Kanye West,ye,Yikes,1,1,0,4,0.15,0.6829999999999999,0.7759999999999999,0.0,0.22699999999999998,-3.2510000000000003,0.341,173.99599999999998,0.223,67,hiphop,188.773
Kanye West,ye,All Mine,1,11,0,4,0.12300000000000001,0.925,0.31,0.0,0.0931,-6.531000000000001,0.29100000000000004,121.927,0.29100000000000004,72,hiphop,145.506
Kanye West,ye,Wouldn't Leave,1,3,1,4,0.495,0.556,0.43200000000000005,0.0,0.308,-8.551,0.545,164.235,0.35200000000000004,61,hiphop,205.546
Kanye West,ye,No Mistakes,1,10,0,4,0.0393,0.643,0.6459999999999999,0.0,0.109,-2.4419999999999997,0.0629,80.17399999999999,0.35,59,hiphop,123.04
Kanye West,ye,Ghost Town,1,7,0,4,0.0969,0.573,0.545,0.0,0.32899999999999996,-4.247,0.0288,83.37799999999999,0.297,69,hiphop,271.38599999999997
Kanye West,ye,Violent Crimes,1,1,0,4,0.376,0.669,0.419,0.0,0.187,-6.724,0.522,109.81299999999999,0.0397,68,hiphop,215.32
Kanye West,The Life Of Pablo,Ultralight Beam,1,0,0,4,0.62,0.5920000000000001,0.40299999999999997,0.0,0.54,-8.767999999999999,0.414,105.169,0.391,70,hiphop,320.68
Kanye West,The Life Of Pablo,Father Stretch My Hands Pt. 1,1,7,1,4,0.11800000000000001,0.7240000000000001,0.573,0.0,0.5379999999999999,-4.113,0.0549,113.088,0.43799999999999994,72,hiphop,135.92
Kanye West,The Life Of Pablo,Pt. 2,1,11,1,4,0.552,0.674,0.752,0.0,0.787,-4.073,0.33299999999999996,145.076,0.23600000000000002,65,hiphop,130.293
Kanye West,The Life Of Pablo,Famous,1,6,1,4,0.0711,0.465,0.735,0.0,0.0975,-3.715,0.11699999999999999,173.935,0.409,71,hiphop,196.04
Kanye West,The Life Of Pablo,Feedback,1,8,0,4,0.563,0.8109999999999999,0.5660000000000001,0.0,0.10400000000000001,-6.0329999999999995,0.517,100.22399999999999,0.16899999999999998,60,hiphop,147.24
Kanye West,The Life Of Pablo,Low Lights,1,7,1,4,0.706,0.603,0.593,0.0,0.121,-4.685,0.109,101.956,0.523,56,hiphop,131.773
Kanye West,The Life Of Pablo,Highlights,1,2,1,4,0.00572,0.547,0.626,0.0,0.313,-6.244,0.20800000000000002,101.971,0.34600000000000003,59,hiphop,199.86599999999999
Kanye West,The Life Of Pablo,Freestyle 4,1,9,0,4,0.0449,0.564,0.537,0.0,0.0907,-8.381,0.095,126.036,0.45899999999999996,58,hiphop,123.38600000000001
Kanye West,The Life Of Pablo,I Love Kanye,1,5,1,4,0.594,0.7559999999999999,0.374,0.0,0.217,-7.966,0.741,80.32600000000001,0.966,57,hiphop,44.826
Kanye West,The Life Of Pablo,Waves,1,10,1,4,0.0528,0.557,0.586,7.33e-06,0.33899999999999997,-4.57,0.0382,96.09100000000001,0.0681,71,hiphop,181.57299999999998
Kanye West,The Life Of Pablo,FML,1,5,1,4,0.32899999999999996,0.527,0.415,0.0,0.195,-7.184,0.131,125.35700000000001,0.12,67,hiphop,236.12
Kanye West,The Life Of Pablo,Real Friends,1,6,0,4,0.262,0.441,0.7440000000000001,0.00038199999999999996,0.138,-6.247999999999999,0.47600000000000003,81.396,0.124,66,hiphop,251.57299999999998
Kanye West,The Life Of Pablo,Wolves,1,1,1,4,0.21899999999999997,0.395,0.392,0.00173,0.134,-8.033999999999999,0.0925,155.856,0.10300000000000001,70,hiphop,301.586
Kanye West,The Life Of Pablo,Frank's Track,1,11,1,4,0.976,0.655,0.179,0.0,0.105,-6.903,0.0722,140.687,0.758,60,hiphop,38.333
Kanye West,The Life Of Pablo,Siiiiiiiiilver Surffffeeeeer Intermission,1,9,1,4,0.982,0.7879999999999999,0.409,0.00020299999999999997,0.11,-11.917,0.8809999999999999,72.623,0.925,53,hiphop,56.56
Kanye West,The Life Of Pablo,30 Hours,1,7,1,4,0.0359,0.823,0.813,0.0,0.0886,-6.71,0.28800000000000003,95.012,0.373,60,hiphop,323.302
Kanye West,The Life Of Pablo,No More Parties In LA,1,5,1,4,0.24600000000000002,0.508,0.9209999999999999,0.0,0.221,-1.6440000000000001,0.303,93.05799999999999,0.6809999999999999,64,hiphop,374.413
Kanye West,The Life Of Pablo,Facts,1,1,0,4,0.0518,0.777,0.662,0.0,0.168,-3.761,0.14300000000000002,142.059,0.4,59,hiphop,200.733
Kanye West,The Life Of Pablo,Fade,1,9,0,4,0.11800000000000001,0.752,0.765,0.0,0.31,-5.805,0.0908,105.99799999999999,0.309,67,hiphop,193.747
Kanye West,The Life Of Pablo,Saint Pablo,1,2,0,4,0.282,0.461,0.772,0.0,0.17800000000000002,-3.98,0.375,167.018,0.414,63,hiphop,372.11300000000006
Kanye West,Yeezus,On Sight,1,9,0,4,0.48700000000000004,0.608,0.469,0.0,0.28,-3.182,0.325,102.52799999999999,0.515,54,hiphop,156.48
Kanye West,Yeezus,Black Skinhead,1,1,1,4,0.00112,0.7659999999999999,0.821,0.0,0.168,-6.124,0.268,130.07299999999998,0.299,73,hiphop,188.013
Kanye West,Yeezus,I Am A God,1,4,0,4,0.0366,0.506,0.532,0.0007830000000000001,0.165,-7.403,0.0713,111.829,0.303,56,hiphop,231.50599999999997
Kanye West,Yeezus,New Slaves,1,1,1,4,0.166,0.579,0.59,1.09e-05,0.096,-4.322,0.0708,150.189,0.361,61,hiphop,256.093
Kanye West,Yeezus,Hold My Liquor,1,8,1,4,0.0199,0.495,0.322,7.61e-06,0.115,-10.36,0.0337,106.992,0.0399,61,hiphop,326.94599999999997
Kanye West,Yeezus,I'm In It,1,1,1,4,0.141,0.486,0.604,0.0,0.0668,-4.591,0.344,170.312,0.45,55,hiphop,234.85299999999998
Kanye West,Yeezus,Blood On The Leaves,1,2,0,4,0.396,0.45399999999999996,0.69,0.0,0.10099999999999999,-4.1080000000000005,0.157,171.989,0.37,65,hiphop,359.8
Kanye West,Yeezus,Guilt Trip,1,4,0,4,0.159,0.439,0.6659999999999999,1.0300000000000001e-05,0.129,-6.077999999999999,0.0754,137.9,0.579,53,hiphop,243.74599999999998
Kanye West,Yeezus,Send It Up,1,9,1,4,0.292,0.624,0.544,7.41e-05,0.282,-5.193,0.34,93.585,0.363,55,hiphop,178.04
Kanye West,Yeezus,Bound 2,1,1,1,4,0.145,0.365,0.6659999999999999,0.0,0.113,-2.821,0.0471,149.445,0.311,69,hiphop,229.146
Kanye West,Kanye West Presents Good Music Cruel Summer,To The World - Album Version,0,4,1,4,0.21100000000000002,0.722,0.556,0.0,0.10400000000000001,-8.193999999999999,0.124,141.925,0.534,33,hiphop,230.986
Kanye West,Kanye West Presents Good Music Cruel Summer,Clique - Album Version,0,9,0,5,0.0562,0.7170000000000001,0.541,0.0,0.306,-5.942,0.235,109.448,0.327,50,hiphop,293.533
Kanye West,Kanye West Presents Good Music Cruel Summer,Mercy.1 - Album Version,0,6,0,4,0.0514,0.5529999999999999,0.57,0.000102,0.424,-7.82,0.42200000000000004,140.162,0.45399999999999996,43,hiphop,326.28
Kanye West,Kanye West Presents Good Music Cruel Summer,New God Flow.1 - Album Version,0,3,0,4,0.45899999999999996,0.475,0.9490000000000001,0.0,0.722,-3.0410000000000004,0.49,173.797,0.39799999999999996,36,hiphop,357.293
Kanye West,Kanye West Presents Good Music Cruel Summer,The Morning - Album Version,0,7,1,4,0.036000000000000004,0.522,0.5820000000000001,0.0,0.24100000000000002,-6.903,0.408,80.483,0.185,38,hiphop,275.21299999999997
Kanye West,Kanye West Presents Good Music Cruel Summer,Cold.1 - Album Version,0,4,0,5,0.0017,0.6709999999999999,0.888,0.0,0.239,-4.093999999999999,0.0831,106.705,0.612,33,hiphop,216.213
Kanye West,Kanye West Presents Good Music Cruel Summer,Higher - Album Version,0,5,0,4,0.0158,0.6579999999999999,0.65,0.00021099999999999998,0.122,-7.952000000000001,0.11599999999999999,153.974,0.276,32,hiphop,274.28
Kanye West,Kanye West Presents Good Music Cruel Summer,Sin City - Album Version,0,10,0,4,0.0425,0.55,0.625,0.0,0.0823,-8.462,0.11699999999999999,82.946,0.237,34,hiphop,268.38599999999997
Kanye West,Kanye West Presents Good Music Cruel Summer,The One - Album Version,0,6,0,4,0.0391,0.529,0.757,0.0,0.127,-5.332999999999999,0.145,139.91899999999998,0.256,32,hiphop,344.88
Kanye West,Kanye West Presents Good Music Cruel Summer,Creepers - Album Version,0,2,1,4,0.0217,0.605,0.74,0.0019199999999999998,0.115,-8.084,0.0842,197.96099999999998,0.0767,34,hiphop,194.013
Kanye West,Kanye West Presents Good Music Cruel Summer,Bliss - Album Version,0,3,1,4,0.0127,0.35600000000000004,0.66,0.0,0.445,-8.216000000000001,0.0401,76.368,0.41100000000000003,30,hiphop,210.013
Kanye West,Kanye West Presents Good Music Cruel Summer,Don't Like.1 - Album Version,0,2,1,4,0.0070799999999999995,0.499,0.604,0.0,0.113,-5.443,0.29600000000000004,132.069,0.626,44,hiphop,282.88
Kanye West,Watch The Throne (Deluxe),No Church In The Wild,1,8,0,4,0.24600000000000002,0.654,0.7509999999999999,0.0179,0.16699999999999998,-7.507999999999999,0.105,92.781,0.568,69,hiphop,272.506
Kanye West,Watch The Throne (Deluxe),Lift Off,1,2,0,3,0.187,0.40299999999999997,0.784,0.0017699999999999999,0.165,-7.584,0.171,179.42700000000002,0.275,58,hiphop,266.253
Kanye West,Watch The Throne (Deluxe),Ni**as In Paris,1,1,1,4,0.127,0.7879999999999999,0.8590000000000001,0.0,0.348,-5.542000000000001,0.315,140.02700000000002,0.769,77,hiphop,219.333
Kanye West,Watch The Throne (Deluxe),Otis,1,7,0,4,0.552,0.755,0.631,0.0,0.5,-4.751,0.302,94.571,0.433,66,hiphop,178.213
Kanye West,Watch The Throne (Deluxe),Gotta Have It,1,4,1,4,0.41100000000000003,0.74,0.574,0.0,0.262,-6.938,0.245,149.762,0.33,62,hiphop,140.746
Kanye West,Watch The Throne (Deluxe),New Day,1,10,0,4,0.389,0.561,0.645,7.049999999999999e-05,0.142,-6.809,0.0705,91.005,0.359,55,hiphop,272.853
Kanye West,Watch The Throne (Deluxe),That's My Bitch,1,7,1,4,0.237,0.745,0.871,0.000293,0.121,-6.291,0.113,108.985,0.495,53,hiphop,202.56
Kanye West,Watch The Throne (Deluxe),Welcome To The Jungle,1,2,1,4,0.0128,0.636,0.93,3.7000000000000006e-06,0.18,-5.178999999999999,0.364,92.899,0.325,53,hiphop,174.13299999999998
Kanye West,Watch The Throne (Deluxe),Who Gon Stop Me,1,0,0,4,0.0408,0.594,0.73,0.000164,0.715,-4.638,0.159,133.88,0.37799999999999995,60,hiphop,256.70599999999996
Kanye West,Watch The Throne (Deluxe),Murder To Excellence,1,1,1,4,0.024,0.5660000000000001,0.816,0.0,0.0804,-4.7410000000000005,0.32,87.353,0.578,57,hiphop,300.96
Kanye West,Watch The Throne (Deluxe),Made In America,1,11,0,4,0.043,0.71,0.7290000000000001,5.88e-05,0.22399999999999998,-7.01,0.21899999999999997,165.899,0.55,53,hiphop,292.066
Kanye West,Watch The Throne (Deluxe),Why I Love You,1,5,1,4,0.0261,0.48100000000000004,0.805,0.0,0.26899999999999996,-4.132,0.0419,123.441,0.373,56,hiphop,201.373
Kanye West,Watch The Throne (Deluxe),Illest Motherf**ker Alive,1,11,1,4,0.171,0.5529999999999999,0.6629999999999999,1.64e-06,0.595,-6.412000000000001,0.0837,139.97899999999998,0.299,51,hiphop,503.32
Kanye West,Watch The Throne (Deluxe),H•A•M,1,8,1,4,0.0462,0.657,0.523,0.0,0.322,-4.907,0.0614,140.046,0.0382,56,hiphop,275.733
Kanye West,Watch The Throne (Deluxe),Primetime,1,11,0,4,0.166,0.662,0.9229999999999999,9.64e-06,0.31,-4.085,0.21,84.99,0.469,51,hiphop,199.24
Kanye West,Watch The Throne (Deluxe),The Joy,1,7,1,4,0.146,0.584,0.516,3.07e-05,0.139,-6.256,0.325,79.743,0.326,50,hiphop,317.92
Kanye West,My Beautiful Dark Twisted Fantasy,Dark Fantasy,1,5,1,4,0.27399999999999997,0.59,0.5870000000000001,0.0,0.16699999999999998,-5.919,0.0457,88.015,0.36700000000000005,65,hiphop,280.786
Kanye West,My Beautiful Dark Twisted Fantasy,Gorgeous,1,1,0,4,0.0207,0.603,0.713,0.00017900000000000001,0.431,-3.625,0.0317,91.95299999999999,0.12,66,hiphop,357.653
Kanye West,My Beautiful Dark Twisted Fantasy,POWER,1,0,0,4,0.0162,0.5429999999999999,0.915,0.0,0.7440000000000001,-4.746,0.113,153.998,0.5770000000000001,77,hiphop,292.093
Kanye West,My Beautiful Dark Twisted Fantasy,All Of The Lights,1,10,0,3,0.902,0.29600000000000004,0.0792,0.591,0.128,-16.569000000000003,0.0392,111.272,0.49700000000000005,58,hiphop,62.253
Kanye West,My Beautiful Dark Twisted Fantasy,All Of The Lights,1,1,1,4,0.0796,0.541,0.8029999999999999,1.7100000000000002e-05,0.17600000000000002,-3.284,0.0738,142.135,0.221,74,hiphop,299.613
Kanye West,My Beautiful Dark Twisted Fantasy,Monster,1,2,1,5,0.00244,0.628,0.6920000000000001,0.013000000000000001,0.6679999999999999,-5.64,0.20199999999999999,124.791,0.0964,69,hiphop,378.89300000000003
Kanye West,My Beautiful Dark Twisted Fantasy,So Appalled,1,1,0,4,0.255,0.629,0.754,0.0,0.63,-5.872999999999999,0.289,87.07,0.58,59,hiphop,397.666
Kanye West,My Beautiful Dark Twisted Fantasy,Devil In A New Dress,1,8,0,4,0.0175,0.433,0.76,0.0,0.158,-4.935,0.0726,79.789,0.205,66,hiphop,351.94599999999997
Kanye West,My Beautiful Dark Twisted Fantasy,Runaway,1,1,0,4,0.218,0.5710000000000001,0.568,0.0021,0.512,-3.827,0.0703,86.986,0.109,71,hiphop,547.7330000000001
Kanye West,My Beautiful Dark Twisted Fantasy,Hell Of A Life,1,8,1,4,0.0014199999999999998,0.449,0.813,0.000172,0.106,-5.478,0.129,177.96200000000002,0.452,60,hiphop,327.786
Kanye West,My Beautiful Dark Twisted Fantasy,Blame Game,1,10,0,4,0.305,0.425,0.581,6.3e-05,0.11,-5.9639999999999995,0.0646,83.352,0.636,59,hiphop,469.866
Kanye West,My Beautiful Dark Twisted Fantasy,Lost In The World,1,5,0,4,0.115,0.609,0.746,0.0087,0.42700000000000005,-5.249,0.184,117.072,0.27699999999999997,61,hiphop,256.586
Kanye West,My Beautiful Dark Twisted Fantasy,Who Will Survive In America,1,1,1,4,0.228,0.6759999999999999,0.843,0.000718,0.856,-6.111000000000001,0.359,116.152,0.597,52,hiphop,98.2
Kanye West,808s & Heartbreak,Say You Will,0,0,0,4,0.542,0.603,0.401,0.225,0.10300000000000001,-10.155,0.0306,172.63299999999998,0.34700000000000003,5,hiphop,377.6
Kanye West,808s & Heartbreak,Welcome To Heartbreak,0,7,0,4,0.0985,0.677,0.435,0.721,0.111,-11.024000000000001,0.033,95.991,0.0729,7,hiphop,262.933
